"sample_id","Endfoot_Organization","Homeostatic_Astrocytes","Reactive_Astrocytes","BBB_Specialization","Endothelial_Angiogenesis","Basement_Membrane","ECM_Remodeling","Neuroinflammation"
"CGGA_1392",-0.652518849340151,-0.544593308272393,1.45054835410687,-0.492150384506798,-0.185299933989035,0.0314219284732644,0.0387573298912268,0.936669418899159
"CGGA_1398",-0.188204053581802,0.0774946756983691,-0.350530157885194,-0.169671046420675,-0.369061389405368,-0.300792204020623,-0.109279295560749,-0.137120852979225
"CGGA_1400",-0.887015697026879,-0.588141399371993,-0.424205653480845,-0.162207405708653,-0.212266141714337,-0.14655481324528,0.100152581522381,-0.568148546731475
"CGGA_1401",0.683003308037009,0.698215139267348,-0.240160159900695,0.434451276937957,-0.308344030915014,-0.467043420406418,0.141833984625179,0.0541309311297724
"CGGA_1402",-0.0125940355256993,-0.149148681156746,-0.0404849840929795,-0.228764883292604,1.36788352635804,2.47150799870259,1.48457223222405,1.72253935521682
"CGGA_1403",0.56710551070364,-0.245619354017431,-0.210304823118289,0.139365087383778,2.06764740375143,0.949441505703806,0.56565111267803,-0.323868551967341
"CGGA_1404",-0.226669441355833,0.266574407981511,-0.254580789214399,0.0167765274401513,-0.0382183904084488,-0.483861549655712,-0.296044630070932,-0.38621334029941
"CGGA_1407",-0.199324042512231,-0.510882012736648,0.303828663105873,0.0182836125348599,0.0831591325103742,-0.0907719307083823,-0.338159099768658,-0.426366597426208
"CGGA_1410",0.901761251775517,0.779299744624771,0.168343739822403,0.343085422202558,0.0944033666607039,-0.324847367849166,-0.333583588327047,-0.195682829273543
"CGGA_1413",0.800764431964427,1.02429644666301,-0.465898375202764,0.545869755202536,-0.46071896291638,-0.571349958991364,-0.172541693978011,-0.0737576187328396
"CGGA_1415",-0.123062074236508,-0.151522540288351,0.699080848585278,0.0646359916764118,-0.153388136864544,-0.0424323024972477,0.542873699258519,4.21463933221877
"CGGA_1416",-0.631677018202207,-0.44532082193805,-0.475767069577694,0.337353943508908,0.0279871338673975,-0.470520669552099,-0.330462894890163,-0.349588214720245
"CGGA_1417",0.769284146379619,0.375920860521569,-0.332027382628102,0.857157391817484,0.0331015713608706,-0.545164576837309,0.0329794861297934,-0.550213245213435
"CGGA_1418",-0.966984608199421,-0.977503853201362,-0.615820814779526,-0.922523395589804,-0.635770041550029,-0.436957312913908,-0.253553453648195,-0.610330320286064
"CGGA_1419",1.29334438572284,0.86690820692013,0.400688675365622,0.391835178204621,0.594482140306341,0.403467094708993,-0.122801923598779,-0.268297426343649
